SMILES,T,p,phi,LFS (cm/s)
CCC(C)C1=CC=CC=C1,423,2,1.1,62
CCC(C)C1=CC=CC=C1,423,2,1.2,58
CCC(C)C1=CC=CC=C1,423,2,1.3,53
CCC(C)C1=CC=CC=C1,423,2,1.4,44
CCC(C)C1=CC=CC=C1,423,5,0.7,26
CCC(C)C1=CC=CC=C1,423,5,0.8,37
CCC(C)C1=CC=CC=C1,423,5,0.9,45
CCC(C)C1=CC=CC=C1,423,5,1,48
CCC(C)C1=CC=CC=C1,423,5,1.1,50
CC(C)(C)C1=CC=CC=C1,423,1,0.7,42.83
CC(C)(C)C1=CC=CC=C1,423,1,0.8,54.12
CC(C)(C)C1=CC=CC=C1,423,1,0.9,62.16
CC(C)(C)C1=CC=CC=C1,423,1,1,65.84
CC(C)(C)C1=CC=CC=C1,423,1,1.1,66.99
CC(C)(C)C1=CC=CC=C1,423,1,1.2,64.33
CC(C)(C)C1=CC=CC=C1,423,1,1.3,58.57
CC(C)(C)C1=CC=CC=C1,423,1,1.4,48.17
CC(C)(C)C1=CC=CC=C1,423,2,0.7,35.19
CC(C)(C)C1=CC=CC=C1,423,2,0.8,45.57
CC(C)(C)C1=CC=CC=C1,423,2,0.9,53.53
CC(C)(C)C1=CC=CC=C1,423,2,1,57.94
CC(C)(C)C1=CC=CC=C1,423,2,1.1,60.23
CC(C)(C)C1=CC=CC=C1,423,2,1.2,58.69
CC(C)(C)C1=CC=CC=C1,423,2,1.3,50.9
CC(C)(C)C1=CC=CC=C1,423,2,1.4,41.56
CC(C)(C)C1=CC=CC=C1,423,5,0.7,25.85
CC(C)(C)C1=CC=CC=C1,423,5,0.8,36.46
CC(C)(C)C1=CC=CC=C1,423,5,0.9,43.39
CC(C)(C)C1=CC=CC=C1,423,5,1,47.36
CC(C)(C)C1=CC=CC=C1,423,5,1.1,49.78
CO,298,1,0.7,20.5
CO,298,1,0.8,29.2
CO,298,1,0.9,37.1
CO,298,1,1,43.2
CO,298,1,1.1,46.3
CO,308,1,0.7,22
CO,308,1,0.8,31
CO,308,1,0.9,39.3
CO,308,1,1,45.6
CO,308,1,1.1,50.1
CO,318,1,0.7,22.8
CO,318,1,0.8,32.2
CO,318,1,0.9,40.7
CO,318,1,1,47.4
CO,328,1,0.7,25.3
CO,328,1,0.8,34.4
CO,328,1,0.9,43.4
CO,328,1,1,50.2
CO,338,1,0.7,25.5
CO,338,1,0.8,36.5
CO,338,1,0.9,46.5
CO,338,1,1,53.5
CO,343,1,0.7,26
CO,343,1,0.8,36.4
CO,343,1,0.9,45.8
CO,343,1,1,53.4
CO,348,1,0.7,27.5
CO,348,1,0.8,37.3
CO,348,1,0.9,46.9
CO,348,1,1,54
CO,358,1,0.7,29.4
CO,358,1,0.8,40.7
CO,358,1,0.9,50.5
CO,358,1,1,57.8
CO,393,1,0.7,32.2
CO,393,1,0.8,43.4
CO,393,1,0.9,52.7
CO,393,1,1,60.3
CO,393,1,1.1,65.2
CO,393,1,1.2,67.2
CO,393,1,1.3,65.9
CO,393,1,1.4,59
CO,423,1,0.7,35.8
CO,423,1,0.8,49.3
CO,423,1,0.9,58.8
CO,423,1,1,65.9
CO,423,1,1.1,70.5
CO,423,1,1.15,73
CO,423,1,1.2,72.3
CO,423,1,1.3,69.8
CO,423,1,1.4,63.8
CO,423,2,0.7,29.1
CO,423,2,0.8,41.2
CO,423,2,0.9,52.1
CO,423,2,1,58.3
CO,423,2,1.1,64.5
CO,423,2,1.15,65
CO,423,2,1.2,65.5
CO,423,2,1.3,61.8
CO,423,2,1.4,55.4
CO,423,5,0.7,22.9
CO,423,5,0.8,33.4
CO,423,5,0.9,42.6
CO,423,5,1,47.1
CO,423,5,1.1,51.6
CO,423,5,1.15,52.1
CO,423,5,1.2,51.6
CO,423,5,1.3,49.3
CO,423,5,1.4,43.5
CO,300,1,0.7,16.7
CO,300,1,0.8,27.1
CO,300,1,0.9,34.5
CO,300,1,1,41.8
CO,300,1,1.1,47.4
CO,300,1,1.2,45.3
CO,300,1,1.3,38.3
CCO,393,1,0.7,42
CCO,393,1,0.8,54.3
CCO,393,1,0.9,60.8
CCO,393,1,1,64
CCO,393,1,1.1,63.7
CCO,393,1,1.2,58.6
CCO,393,1,1.3,49.6
CCO,393,1,1.4,44
CCO,358,1,0.7,27.78
CCO,358,1,0.8,37.71
CCO,358,1,0.9,43.76
CCO,358,1,1,51.75
CCO,358,1,1.1,56.65
CCO,358,1,1.2,55.1
CCO,358,1,1.3,49.82
CCO,358,1,1.4,42.99
CCO,358,2,0.7,21.05
CCO,358,2,0.8,26.97
CCO,358,2,0.9,33.52
CCO,358,2,1,37.38
CCO,358,2,1.1,42.26
CCO,358,2,1.2,42.9
CCO,358,2,1.3,40.33
CCO,358,2,1.4,34.68
CCO,358,5,0.7,14.93
CCO,358,5,0.8,22.04
CCO,358,5,0.9,28.21
CCO,358,5,1,31.04
CCO,358,5,1.1,34.04
CCO,358,5,1.2,34.12
CCO,358,5,1.3,32.07
CCO,358,5,1.4,25.98
CCO,298,1,0.7,21.8
CCO,298,1,0.8,30.5
CCO,298,1,0.9,38.6
CCO,298,1,1,41
CCO,298,1,1.1,41.8
CCO,298,1,1.2,40.6
CCO,358,1,0.7,30
CCO,358,1,0.8,38.8
CCO,358,1,0.9,48.4
CCO,358,1,1,54.3
CCO,358,1,1.1,56.4
CCO,358,1,1.2,55.2
CCO,358,1,1.3,50.4
CCO,358,1,1.4,39.5
CCO,398,1,0.7,36.5
CCO,398,1,0.8,46.9
CCO,398,1,0.9,57
CCO,398,1,1,65.1
CCO,398,1,1.1,67.9
CCO,398,1,1.2,66.2
CCO,398,1,1.3,60.6
CCO,398,1,1.4,53.1
CCO,300,1,0.7,20
CCO,300,1,0.8,30
CCO,300,1,0.9,37.5
CCO,300,1,1,43.1
CCO,300,1,1.1,45.7
CCO,300,1,1.2,44.4
CCO,300,1,1.3,39
CCO,300,1,1.4,30
CCO,450,2,0.7,38.8
CCO,450,2,0.8,54
CCO,450,2,0.9,65.8
CCO,450,2,1,72.9
CCO,450,2,1.1,77.3
CCO,450,2,1.2,75.4
CCO,450,2,1.3,67.3
CCO,450,2,1.4,55.2
CCCO,343,1,0.75,35.11
CCCO,343,1,0.8,38.54
CCCO,343,1,0.9,43.96
CCCO,343,1,1,47.94
CCCO,343,1,1.05,49.44
CCCO,343,1,1.1,50.88
CCCO,343,1,1.15,49.92
CCCO,343,1,1.2,44.92
CCCO,343,1,1.3,35.45
CCCO,343,1,1.4,26.4
CCCO,323,1,0.7,25.2
CCCO,323,1,0.8,34
CCCO,323,1,0.9,41.5
CCCO,323,1,1,45.8
CCCO,323,1,1.1,46.7
CCCO,323,1,1.15,46.5
CCCO,323,1,1.2,45
CCCO,323,1,1.3,38.8
CCCO,323,1,1.4,30
CCCO,343,1,0.7,28.4
CCCO,343,1,0.8,37.9
CCCO,343,1,0.9,44.2
CCCO,343,1,1,48.9
CCCO,343,1,1.1,50.3
CCCO,343,1,1.15,51.1
CCCO,343,1,1.2,48.7
CCCO,343,1,1.3,42.1
CCCO,343,1,1.4,32.9
CCCO,393,1,0.7,37.9
CCCO,393,1,0.8,49.2
CCCO,393,1,0.9,58
CCCO,393,1,1,63.3
CCCO,393,1,1.1,64.5
CCCO,393,1,1.15,64.5
CCCO,393,1,1.2,61.6
CCCO,393,1,1.3,54.2
CCCO,393,1,1.4,44.4
CC(C)O  ,343,1,0.75,31.65
CC(C)O  ,343,1,0.8,35.56
CC(C)O  ,343,1,0.9,41.47
CC(C)O  ,343,1,1,44.7
CC(C)O  ,343,1,1.05,45.73
CC(C)O  ,343,1,1.1,46.14
CC(C)O  ,343,1,1.15,44.42
CC(C)O  ,343,1,1.2,41.4
CC(C)O  ,343,1,1.3,32.54
CC(C)O  ,343,1,1.4,22.79
CC(C)O  ,323,1,0.7,23.1
CC(C)O  ,323,1,0.8,31.9
CC(C)O  ,323,1,0.9,38.5
CC(C)O  ,323,1,1,41.9
CC(C)O  ,323,1,1.1,42.7
CC(C)O  ,323,1,1.15,42.3
CC(C)O  ,323,1,1.2,39.2
CC(C)O  ,323,1,1.3,31.9
CC(C)O  ,323,1,1.4,22.7
CC(C)O  ,343,1,0.7,25
CC(C)O  ,343,1,0.8,34.5
CC(C)O  ,343,1,0.9,40.8
CC(C)O  ,343,1,1,45.5
CC(C)O  ,343,1,1.1,46.3
CC(C)O  ,343,1,1.15,46.1
CC(C)O  ,343,1,1.2,41.3
CC(C)O  ,343,1,1.3,35.5
CC(C)O  ,343,1,1.4,26.1
CC(C)O  ,393,1,0.7,33.6
CC(C)O  ,393,1,0.8,44.1
CC(C)O  ,393,1,0.9,52.5
CC(C)O  ,393,1,1,56.8
CC(C)O  ,393,1,1.1,58.3
CC(C)O  ,393,1,1.15,58.3
CC(C)O  ,393,1,1.2,53.7
CC(C)O  ,393,1,1.3,46.5
CC(C)O  ,393,1,1.4,35.3
CC(C)CO,428,1,0.7,43
CC(C)CO,428,1,0.8,46.4
CC(C)CO,428,1,0.9,51.2
CC(C)CO,428,1,1,53.8
CC(C)CO,428,1,1.1,56.9
CC(C)CO,428,1,1.2,54.3
CC(C)CO,428,1,1.3,47.9
CC(C)CO,428,1,1.4,40.8
CC(C)CO,353,1,0.7,24.6
CC(C)CO,353,1,0.78,33.5
CC(C)CO,353,1,0.8,34.6
CC(C)CO,353,1,0.87,39.1
CC(C)CO,353,1,0.9,40.5
CC(C)CO,353,1,0.97,42.3
CC(C)CO,353,1,1,44.5
CC(C)CO,353,1,1.05,46
CC(C)CO,353,1,1.1,46.6
CC(C)CO,353,1,1.18,45.8
CC(C)CO,353,1,1.2,44.2
CC(C)CO,353,1,1.3,38.9
CC(C)CO,353,1,1.34,35.7
CC(C)CO,353,1,1.4,32.1
CC(C)CO,353,2,0.7,21.1
CC(C)CO,353,2,0.8,29.3
CC(C)CO,353,2,0.86,32.1
CC(C)CO,353,2,0.9,35.6
CC(C)CO,353,2,0.99,37.8
CC(C)CO,353,2,1,38.6
CC(C)CO,353,2,1.1,39.3
CC(C)CO,353,2,1.18,37.8
CC(C)CO,353,2,1.2,36.8
CC(C)CO,353,2,1.27,34.2
CC(C)CO,353,2,1.29,32.6
CC(C)CO,353,2,1.38,24.9
CC(C)CO,373,5,0.8,28.4
CC(C)CO,373,5,0.9,33.8
CC(C)CO,373,5,1,39.4
CC(C)CO,373,5,1.1,41.4
CC(C)CO,373,5,1.2,38.7
CC(C)CO,373,5,1.3,31.8
CC(C)CO,373,5,1.4,23.2
CC(C)CO,343,1,0.75,27
CC(C)CO,343,1,0.8,31.9
CC(C)CO,343,1,0.9,42.8
CC(C)CO,343,1,1,45.9
CC(C)CO,343,1,1.05,46.3
CC(C)CO,343,1,1.1,47.2
CC(C)CO,343,1,1.15,44.4
CC(C)CO,343,1,1.2,42.6
CC(C)CO,343,1,1.3,36.6
CC(C)CO,343,1,1.4,26.8
CC(C)(C)O  ,428,1,0.8,44.7
CC(C)(C)O  ,428,1,0.9,47.7
CC(C)(C)O  ,428,1,1,49.1
CC(C)(C)O  ,428,1,1.1,49.9
CC(C)(C)O  ,428,1,1.2,46.8
CC(C)(C)O  ,428,1,1.3,40.6
CC(C)(C)O  ,428,1,1.4,32.4
CC(C)(C)O  ,428,2.5,0.8,37
CC(C)(C)O  ,428,2.5,0.9,42.7
CC(C)(C)O  ,428,2.5,1,45.9
CC(C)(C)O  ,428,2.5,1.1,46.5
CC(C)(C)O  ,428,2.5,1.2,44.5
CC(C)(C)O  ,428,2.5,1.3,39.2
CC(C)(C)O  ,428,2.5,1.4,30.5
CC(C)(C)O  ,428,5,0.9,35
CC(C)(C)O  ,428,5,1,39.2
CC(C)(C)O  ,428,5,1.1,41.5
CC(C)(C)O  ,428,5,1.2,38.3
CC(C)(C)O  ,428,5,1.3,34.7
CC(C)(C)O  ,423,1,0.7,28
CC(C)(C)O  ,423,1,0.8,39.1
CC(C)(C)O  ,423,1,0.9,47.4
CC(C)(C)O  ,423,1,1,53.5
CC(C)(C)O  ,423,1,1.1,55.5
CC(C)(C)O  ,423,1,1.2,52.9
CC(C)(C)O  ,423,1,1.3,48.8
CC(C)(C)O  ,423,1,1.4,40.7
CC(C)(C)O  ,423,2,0.7,23.1
CC(C)(C)O  ,423,2,0.8,32.8
CC(C)(C)O  ,423,2,0.9,41.1
CC(C)(C)O  ,423,2,1,45.4
CC(C)(C)O  ,423,2,1.1,47.2
CC(C)(C)O  ,423,2,1.2,44.8
CC(C)(C)O  ,423,2,1.3,39.5
CC(C)(C)O  ,423,2,1.4,32.6
CC(C)(C)O  ,423,5,0.7,17.2
CC(C)(C)O  ,423,5,0.8,24.7
CC(C)(C)O  ,423,5,0.9,32.2
CC(C)(C)O  ,423,5,1,35.5
CC(C)(C)O  ,423,5,1.1,36.5
CC(C)(C)O  ,423,5,1.2,34.1
CC(C)(C)O  ,423,5,1.3,29.6
CC(C)(C)O  ,353,1,0.76,24.7
CC(C)(C)O  ,353,1,0.79,27.3
CC(C)(C)O  ,353,1,0.89,34.7
CC(C)(C)O  ,353,1,0.96,37.6
CC(C)(C)O  ,353,1,1.07,40.2
CC(C)(C)O  ,353,1,1.13,39.9
CC(C)(C)O  ,353,1,1.17,38.8
CC(C)(C)O  ,353,1,1.22,37.1
CC(C)(C)O  ,353,1,1.33,30.6
CC(C)(C)O  ,353,1,1.4,24.8
CC(C)(C)O  ,353,2,0.79,22
CC(C)(C)O  ,353,2,0.86,27.6
CC(C)(C)O  ,353,2,0.94,31
CC(C)(C)O  ,353,2,1,33.1
CC(C)(C)O  ,353,2,1.09,33.7
CC(C)(C)O  ,353,2,1.21,31.3
CC(C)(C)O  ,353,2,1.28,26.8
CC(C)(C)O  ,353,2,1.42,18.2
CC(C)(C)O  ,373,5,0.88,29.1
CC(C)(C)O  ,373,5,0.9,30.3
CC(C)(C)O  ,373,5,1,33.5
CC(C)(C)O  ,373,5,1.1,34
CC(C)(C)O  ,373,5,1.2,30.2
CC(C)(C)O  ,373,5,1.3,23.9
CC(C)(C)O  ,373,5,1.4,17.6
CC(C)(C)O  ,343,1,0.75,21.6
CC(C)(C)O  ,343,1,0.8,25
CC(C)(C)O  ,343,1,0.9,31.8
CC(C)(C)O  ,343,1,1,36.1
CC(C)(C)O  ,343,1,1.05,38.1
CC(C)(C)O  ,343,1,1.1,39
CC(C)(C)O  ,343,1,1.15,37.3
CC(C)(C)O  ,343,1,1.2,35.3
CC(C)(C)O  ,343,1,1.3,29.6
CC(C)(C)O  ,343,1,1.4,19.5
CCCCO,393,1,0.7,35
CCCCO,393,1,0.8,37
CCCCO,393,1,0.9,50
CCCCO,393,1,1,55
CCCCO,393,1,1.1,59
CCCCO,393,1,1.2,60
CCCCO,393,1,1.3,55
CCCCO,393,1,1.4,47
CCCCO,343,1,0.7,29.03
CCCCO,343,1,0.8,37.6
CCCCO,343,1,0.85,42.78
CCCCO,343,1,0.9,45.36
CCCCO,343,1,1,49.74
CCCCO,343,1,1.1,50.02
CCCCO,343,1,1.2,46.1
CCCCO,343,1,1.25,44.5
CCCCO,343,1,1.3,40.39
CCCCO,343,1,1.4,28.49
CCCCO,400,5,0.8,25.4
CCCCO,400,5,0.9,32.7
CCCCO,400,5,1.1,42
CCCCO,400,5,1.2,36.3
CCCCO,400,5,1.4,28.9
CCCCO,450,5,0.8,29.9
CCCCO,450,5,0.9,40.6
CCCCO,450,5,1,46.2
CCCCO,450,5,1.1,51.4
CCCCO,450,5,1.2,49.8
CCCCO,353,1,0.7,27.9
CCCCO,353,1,0.8,36.8
CCCCO,353,1,0.9,43.2
CCCCO,353,1,0.92,44.8
CCCCO,353,1,1,47.4
CCCCO,353,1,1.1,49.8
CCCCO,353,1,1.2,47.7
CCCCO,353,1,1.3,42.6
CCCCO,353,1,1.4,33.7
CCCCO,353,2,0.7,23
CCCCO,353,2,0.8,31.2
CCCCO,353,2,0.85,35
CCCCO,353,2,0.9,37.2
CCCCO,353,2,1,42.1
CCCCO,353,2,1.03,43.4
CCCCO,353,2,1.1,42.9
CCCCO,353,2,1.2,40.6
CCCCO,353,2,1.3,37
CCCCO,373,5,0.8,30.8
CCCCO,373,5,0.85,35.6
CCCCO,373,5,0.9,38.9
CCCCO,373,5,0.95,42.3
CCCCO,373,5,1,44.4
CCCCO,373,5,1.05,45.6
CCCCO,373,5,1.1,46.6
CCCCO,373,5,1.18,44.4
CCC(C)O  ,353,1,0.74,28.3
CCC(C)O  ,353,1,0.82,36.6
CCC(C)O  ,353,1,0.9,41.5
CCC(C)O  ,353,1,1,44.3
CCC(C)O  ,353,1,1.03,45.8
CCC(C)O  ,353,1,1.11,47.1
CCC(C)O  ,353,1,1.2,45.7
CCC(C)O  ,353,1,1.31,40.9
CCC(C)O  ,353,1,1.33,38.5
CCC(C)O  ,353,1,1.4,33
CCC(C)O  ,353,2,0.7,20.4
CCC(C)O  ,353,2,0.79,28.4
CCC(C)O  ,353,2,0.9,35.5
CCC(C)O  ,353,2,0.98,38.7
CCC(C)O  ,353,2,1.1,39.3
CCC(C)O  ,353,2,1.23,37.9
CCC(C)O  ,353,2,1.31,32.3
CCC(C)O  ,353,2,1.38,27.8
CCC(C)O  ,373,5,0.8,29.5
CCC(C)O  ,373,5,0.92,36.5
CCC(C)O  ,373,5,1,40.6
CCC(C)O  ,373,5,1.1,42.1
CCC(C)O  ,373,5,1.2,40.2
CCC(C)O  ,373,5,1.3,31.8
CCC(C)O  ,373,5,1.4,23.3
CCC(C)O  ,343,1,0.75,30
CCC(C)O  ,343,1,0.8,33.6
CCC(C)O  ,343,1,0.9,43.9
CCC(C)O  ,343,1,1,47.5
CCC(C)O  ,343,1,1.05,48
CCC(C)O  ,343,1,1.1,48.6
CCC(C)O  ,343,1,1.15,45.7
CCC(C)O  ,343,1,1.2,43.6
CCC(C)O  ,343,1,1.3,37.6
CCC(C)O  ,343,1,1.4,27.7
CCC(C)CO,393,1,0.7,36
CCC(C)CO,393,1,0.8,47.3
CCC(C)CO,393,1,0.9,53.7
CCC(C)CO,393,1,1,56.3
CCC(C)CO,393,1,1.1,56.5
CCC(C)CO,393,1,1.2,52.1
CCC(C)CO,393,1,1.3,44.6
CCC(C)CO,393,1,1.4,31.5
CCC(C)CO,433,1,0.7,43.7
CCC(C)CO,433,1,0.8,55.7
CCC(C)CO,433,1,0.9,61.3
CCC(C)CO,433,1,1,65.1
CCC(C)CO,433,1,1.1,65.6
CCC(C)CO,433,1,1.2,61.3
CCC(C)CO,433,1,1.3,51.9
CCC(C)CO,433,1,1.4,38.3
CCC(C)CO,473,1,0.7,51.7
CCC(C)CO,473,1,0.8,64.2
CCC(C)CO,473,1,0.9,72.6
CCC(C)CO,473,1,1,76.6
CCC(C)CO,473,1,1.1,77.1
CCC(C)CO,473,1,1.2,69.8
CCC(C)CO,473,1,1.3,61.1
CCC(C)CO,473,1,1.4,45.4
CCC(C)CO,433,2.5,0.7,33.7
CCC(C)CO,433,2.5,0.8,42.9
CCC(C)CO,433,2.5,0.9,49
CCC(C)CO,433,2.5,1,51.6
CCC(C)CO,433,2.5,1.1,51.6
CCC(C)CO,433,2.5,1.2,48.4
CCC(C)CO,433,2.5,1.3,39.8
CCC(C)CO,433,2.5,1.4,29.7
CCC(C)CO,433,5,0.7,24.5
CCC(C)CO,433,5,0.8,33.8
CCC(C)CO,433,5,0.9,39.6
CCC(C)CO,433,5,1,44.2
CCC(C)CO,433,5,1.1,43.5
CCC(C)CO,433,5,1.2,39.6
CCC(C)CO,433,5,1.3,34.4
CCC(C)CO,358,1,0.7,29.3
CCC(C)CO,358,1,0.8,37.6
CCC(C)CO,358,1,0.9,44.6
CCC(C)CO,358,1,1,49.2
CCC(C)CO,358,1,1.1,50.4
CCC(C)CO,358,1,1.2,48.2
CCC(C)CO,358,1,1.3,42.2
CCC(C)CO,358,1,1.4,34.3
CC(C)CCO,353,1,0.75,34.7
CC(C)CCO,353,1,0.8,37.4
CC(C)CCO,353,1,0.9,43.7
CC(C)CCO,353,1,1,48.4
CC(C)CCO,353,1,1.05,49.1
CC(C)CCO,353,1,1.1,48.4
CC(C)CCO,353,1,1.2,43.8
CC(C)CCO,353,1,1.3,37.1
CC(C)CCO,353,1,1.4,26.2
CC(C)CCO,393,1,0.7,36.7
CC(C)CCO,393,1,0.8,43.5
CC(C)CCO,393,1,0.9,50
CC(C)CCO,393,1,1,54.7
CC(C)CCO,393,1,1.1,55
CC(C)CCO,393,1,1.2,50.5
CC(C)CCO,393,1,1.3,42.5
CC(C)CCO,393,1,1.4,37
CC(C)CCO,473,1,0.7,51.3
CC(C)CCO,473,1,0.8,60
CC(C)CCO,473,1,0.9,71.5
CC(C)CCO,473,1,1,73.8
CC(C)CCO,473,1,1.1,73.5
CC(C)CCO,473,1,1.2,67.3
CC(C)CCO,473,1,1.3,57.2
CC(C)CCO,473,1,1.4,44.6
CC(C)CCO,433,1,0.7,41
CC(C)CCO,433,1,0.8,53.6
CC(C)CCO,433,1,0.9,59.5
CC(C)CCO,433,1,1,63.7
CC(C)CCO,433,1,1.1,63.7
CC(C)CCO,433,1,1.2,59.5
CC(C)CCO,433,1,1.3,51
CC(C)CCO,433,1,1.4,40.1
CC(C)CCO,433,2.5,0.7,33
CC(C)CCO,433,2.5,0.8,40.9
CC(C)CCO,433,2.5,0.9,48.9
CC(C)CCO,433,2.5,1,50.3
CC(C)CCO,433,2.5,1.1,51.5
CC(C)CCO,433,2.5,1.2,46.3
CC(C)CCO,433,2.5,1.3,40.6
CC(C)CCO,433,2.5,1.4,32.2
CC(C)CCO,433,5,0.7,24.3
CC(C)CCO,433,5,0.8,32.1
CC(C)CCO,433,5,0.9,38.9
CC(C)CCO,433,5,1,42.6
CC(C)CCO,433,5,1.1,42.3
CC(C)CCO,433,5,1.2,39.5
CC(C)CCO,433,5,1.3,34.8
CC(C)CCO,433,5,1.4,26.1
CC(C)CCO,358,1,0.7,28
CC(C)CCO,358,1,0.8,37.2
CC(C)CCO,358,1,0.9,44
CC(C)CCO,358,1,1,48.4
CC(C)CCO,358,1,1.1,49.9
CC(C)CCO,358,1,1.2,47.3
CC(C)CCO,358,1,1.3,42.1
CC(C)CCO,358,1,1.4,33.8
CCC(C)(C)O  ,433,1,0.7,40.9
CCC(C)(C)O  ,433,1,0.8,50.3
CCC(C)(C)O  ,433,1,0.9,58.9
CCC(C)(C)O  ,433,1,1,61.2
CCC(C)(C)O  ,433,1,1.1,59.9
CCC(C)(C)O  ,433,1,1.2,55.7
CCC(C)(C)O  ,433,1,1.3,45.3
CCC(C)(C)O  ,433,1,1.4,35.4
CCC(C)(C)O  ,433,2.5,0.7,31.2
CCC(C)(C)O  ,433,2.5,0.8,39
CCC(C)(C)O  ,433,2.5,0.9,45.7
CCC(C)(C)O  ,433,2.5,1,47.8
CCC(C)(C)O  ,433,2.5,1.1,48.5
CCC(C)(C)O  ,433,2.5,1.2,41.3
CCC(C)(C)O  ,433,2.5,1.3,35.4
CCC(C)(C)O  ,433,2.5,1.4,26.6
CCC(C)(C)O  ,433,5,0.7,23.3
CCC(C)(C)O  ,433,5,0.8,31
CCC(C)(C)O  ,433,5,0.9,36.8
CCC(C)(C)O  ,433,5,1,39.8
CCC(C)(C)O  ,433,5,1.1,40.7
CCC(C)(C)O  ,433,5,1.2,36.4
CCC(C)(C)O  ,433,5,1.3,31.5
CCC(C)(C)O  ,433,5,1.4,31.7
CCC(C)(C)O  ,358,1,0.7,26.2
CCC(C)(C)O  ,358,1,0.8,34.8
CCC(C)(C)O  ,358,1,0.9,41.7
CCC(C)(C)O  ,358,1,1,46
CCC(C)(C)O  ,358,1,1.05,46.8
CCC(C)(C)O  ,358,1,1.1,46.5
CCC(C)(C)O  ,358,1,1.2,44.7
CCC(C)(C)O  ,358,1,1.3,39.2
CCC(C)(C)O  ,358,1,1.4,30.5
CCC(C)(C)O  ,358,1,0.7,26.7
CCC(C)(C)O  ,358,1,0.8,35.3
CCC(C)(C)O  ,358,1,0.9,42.4
CCC(C)(C)O  ,358,1,1,46.8
CCC(C)(C)O  ,358,1,1.1,48.3
CCC(C)(C)O  ,358,1,1.2,46.3
CCC(C)(C)O  ,358,1,1.3,40.8
CCC(C)(C)O  ,358,1,1.4,33.2
CCCCCO,393,1,0.7,37.2
CCCCCO,393,1,0.8,47.4
CCCCCO,393,1,0.9,54.6
CCCCCO,393,1,1,58.8
CCCCCO,393,1,1.1,59
CCCCCO,393,1,1.2,56.1
CCCCCO,393,1,1.3,48.6
CCCCCO,393,1,1.4,39.5
CCCCCO,473,1,0.7,53
CCCCCO,473,1,0.8,66.3
CCCCCO,473,1,0.9,75.8
CCCCCO,473,1,1,79
CCCCCO,473,1,1.1,79.2
CCCCCO,473,1,1.2,73.8
CCCCCO,473,1,1.3,65.5
CCCCCO,473,1,1.4,50.5
CCCCCO,433,5,0.7,27.2
CCCCCO,433,5,0.8,35.6
CCCCCO,433,5,0.9,42.4
CCCCCO,433,5,1,47.3
CCCCCO,433,5,1.1,46.7
CCCCCO,433,5,1.2,43.2
CCCCCO,433,5,1.3,33.1
CCCCCO,433,1,0.7,44.5
CCCCCO,433,1,0.8,54.2
CCCCCO,433,1,0.9,63.4
CCCCCO,433,1,1,66.7
CCCCCO,433,1,1.1,66.9
CCCCCO,433,1,1.2,65
CCCCCO,433,1,1.3,56
CCCCCO,433,1,1.4,46.3
CCCCCO,393,1,0.7,38.7
CCCCCO,393,1,0.8,47.8
CCCCCO,393,1,0.9,54.7
CCCCCO,393,1,1,58.7
CCCCCO,393,1,1.1,59.5
CCCCCO,393,1,1.2,56.4
CCCCCO,393,1,1.3,49
CCCCCO,393,1,1.4,39.3
CCCCCO,433,1,0.7,46.4
CCCCCO,433,1,0.8,56.7
CCCCCO,433,1,0.9,64.9
CCCCCO,433,1,1,68.1
CCCCCO,433,1,1.1,67.8
CCCCCO,433,1,1.2,64.9
CCCCCO,433,1,1.3,57.2
CCCCCO,433,1,1.4,44.4
CCCCCO,473,1,0.7,53.3
CCCCCO,473,1,0.8,68.4
CCCCCO,473,1,0.9,74.9
CCCCCO,473,1,1,79.2
CCCCCO,473,1,1.1,78.9
CCCCCO,473,1,1.2,73.8
CCCCCO,473,1,1.3,64.9
CCCCCO,473,1,1.4,51
CCCCCO,433,2.5,0.7,33.5
CCCCCO,433,2.5,0.8,45.8
CCCCCO,433,2.5,0.9,49.8
CCCCCO,433,2.5,1,55.7
CCCCCO,433,2.5,1.1,56.5
CCCCCO,433,2.5,1.2,54.4
CCCCCO,433,2.5,1.3,46.8
CCCCCO,433,2.5,1.4,36.8
CCCCCO,433,5,0.7,26.6
CCCCCO,433,5,0.8,35
CCCCCO,433,5,0.9,41.7
CCCCCO,433,5,1,47
CCCCCO,433,5,1.1,47.5
CCCCCO,433,5,1.2,44.5
CCCCCO,433,5,1.3,37.1
CCCC(C)O  ,433,1,0.7,41
CCCC(C)O  ,433,1,0.8,50.6
CCCC(C)O  ,433,1,0.9,56.7
CCCC(C)O  ,433,1,1,61.2
CCCC(C)O  ,433,1,1.1,61.2
CCCC(C)O  ,433,1,1.2,54.9
CCCC(C)O  ,433,1,1.3,48.2
CCCC(C)O  ,433,1,1.4,34.2
CCCC(C)O  ,393,1,0.7,35.2
CCCC(C)O  ,393,1,0.8,44.2
CCCC(C)O  ,393,1,0.9,50.1
CCCC(C)O  ,393,1,1,54.3
CCCC(C)O  ,393,1,1.1,54.9
CCCC(C)O  ,393,1,1.2,52.2
CCCC(C)O  ,393,1,1.3,43.9
CCCC(C)O  ,393,1,1.4,34.8
CCCC(C)O  ,433,2.5,0.7,30.7
CCCC(C)O  ,433,2.5,0.8,42
CCCC(C)O  ,433,2.5,0.9,49
CCCC(C)O  ,433,2.5,1,51.9
